Time,Sales Rank,New Price,List Price
"7/16/2024, 11:31:03 AM",69755,1513,1816
"7/16/2024, 5:31:43 PM",69890,1513,1816
"7/16/2024, 11:32:40 PM",71463,1448.52,1816
"7/17/2024, 5:33:23 AM",71995,1448.52,1816
"7/17/2024, 11:34:06 AM",73339,1448.52,1816
"7/17/2024, 5:34:45 PM",73513,1448.52,1816
"7/17/2024, 11:35:30 PM",74705,1448.52,1816
"7/18/2024, 5:36:12 AM",75736,1448.52,1816
"7/18/2024, 11:37:05 AM",76805,1448.52,1816
"7/18/2024, 5:37:50 PM",76987,1448.52,1816
"7/18/2024, 11:38:38 PM",77880,1448.52,1816
"7/19/2024, 5:39:26 AM",78391,1448.52,1816
"7/19/2024, 11:40:24 AM",78656,1448.52,1816
"7/19/2024, 5:41:12 PM",78688,1448.52,1816
"7/19/2024, 11:42:05 PM",79317,1448.52,1816
"7/20/2024, 5:42:42 AM",79511,1448.52,1816
"7/20/2024, 11:43:26 AM",79898,1448.52,1816
"7/20/2024, 5:44:23 PM",79855,1448.52,1816
"7/20/2024, 11:45:13 PM",80240,1448.52,1816
"7/21/2024, 5:46:03 AM",80462,1448.52,1816
"7/21/2024, 11:46:42 AM",80610,1448.52,1816
"7/21/2024, 5:47:27 PM",80664,1448.52,1816
"7/21/2024, 11:48:20 PM",81045,1448.52,1816
"7/22/2024, 5:49:06 AM",81128,1448.52,1816
"7/22/2024, 11:56:22 AM",81420,1448.52,1816
"7/22/2024, 5:57:16 PM",81401,1439.52,1816
"7/22/2024, 11:58:13 PM",81892,1439.52,1816
"7/23/2024, 5:59:04 AM",82123,1439.52,1816
"7/23/2024, 11:59:52 AM",82776,1439.52,1816
"7/23/2024, 6:00:44 PM",82705,1439.52,1816
"7/24/2024, 12:01:33 AM",83273,1439.52,1816
"7/24/2024, 6:02:25 AM",83859,1439.52,1816
"7/24/2024, 12:03:13 PM",84398,1439.52,1816
"7/24/2024, 6:04:06 PM",84228,1439.52,1816
"7/25/2024, 12:04:56 AM",84614,1439.52,1816
"7/25/2024, 6:05:45 AM",85123,1439.52,1816
"7/25/2024, 12:10:47 PM",85415,1439.52,1816
"7/25/2024, 6:11:44 PM",85105,1439.52,1816
"7/26/2024, 12:12:45 AM",85296,1439.52,1816
"7/26/2024, 6:13:32 AM",85436,1439.52,1816
"7/26/2024, 12:14:30 PM",85603,1439.52,1816
"7/26/2024, 6:15:24 PM",85506,1439.52,1816
"7/27/2024, 12:16:18 AM",85643,1439.52,1816
"7/27/2024, 6:17:07 AM",85820,1439.52,1816
"7/27/2024, 12:18:01 PM",85722,1439.52,1816
"7/27/2024, 6:18:47 PM",85495,1439.52,1816
"7/28/2024, 12:19:40 AM",85704,1439.52,1816
"7/28/2024, 6:20:33 AM",85737,1439.52,1816
"7/28/2024, 12:21:31 PM",85750,1439.52,1816
"7/28/2024, 6:22:25 PM",85562,1439.52,1816
"7/29/2024, 12:23:20 AM",85824,1439.52,1816
"7/29/2024, 6:24:08 AM",86020,1439.52,1816
"7/29/2024, 12:25:02 PM",86170,1439.52,1816
"7/29/2024, 6:25:43 PM",86071,1419.52,1816
"7/30/2024, 12:26:27 AM",86371,1419.52,1816
"7/30/2024, 6:27:13 AM",86907,1419.52,1816
"7/30/2024, 12:28:03 PM",87019,1419.52,1816
"7/30/2024, 6:28:44 PM",86900,1419.52,1816
"7/31/2024, 12:29:30 AM",87408,1419.52,1816
"7/31/2024, 6:30:16 AM",87518,1419.52,1816
"7/31/2024, 12:31:14 PM",87428,1419.52,1816
"7/31/2024, 6:32:13 PM",87593,1419.52,1816
"8/1/2024, 12:33:53 AM",88078,1409.52,1816
"8/1/2024, 6:34:48 AM",88232,1409.52,1816
"8/1/2024, 12:35:45 PM",12428,1409.52,1816
"8/1/2024, 4:36:37 PM",14259,1409.52,1816
"8/1/2024, 8:37:30 PM",17598,1409.52,1816
"8/2/2024, 12:38:27 AM",20550,1400,1816
"8/2/2024, 6:39:22 AM",23100,1386,1816
"8/2/2024, 12:40:18 PM",27468,1386,1816
"8/2/2024, 6:41:07 PM",29209,1399.99,1816
"8/3/2024, 12:41:50 AM",31110,1399.99,1816
"8/3/2024, 6:42:46 AM",15183,1399.99,1816
"8/3/2024, 10:43:38 AM",18057,1399.99,1816
"8/3/2024, 2:44:30 PM",20452,1399.99,1816
"8/3/2024, 8:45:33 PM",20881,1399.99,1816
"8/4/2024, 2:46:12 AM",23579,1399.99,1816
"8/4/2024, 8:47:04 AM",26620,1399.99,1816
"8/4/2024, 2:47:42 PM",27937,1399.99,1816
"8/4/2024, 8:48:45 PM",28190,1399.99,1816
"8/5/2024, 2:49:35 AM",6702,1399.99,1816
"8/5/2024, 6:50:27 AM",8603,1399.99,1816
"8/5/2024, 10:51:37 AM",11454,1399.99,1816
"8/5/2024, 2:52:23 PM",13356,1399.99,1816
"8/5/2024, 6:53:15 PM",14670,1419.99,1816
"8/6/2024, 2:54:42 AM",19417,1419.99,1816
"8/6/2024, 6:55:32 AM",21942,1419.99,1816
"8/6/2024, 12:56:29 PM",23993,1419.99,1816
"8/6/2024, 6:57:24 PM",25091,1405.79,1816
"8/7/2024, 1:16:31 AM",27622,1419.99,1816
"8/7/2024, 7:17:24 AM",28055,1419.99,1816
"8/7/2024, 1:18:29 PM",27848,1419.99,1816
"8/7/2024, 7:19:26 PM",27575,1419.99,1816
"8/8/2024, 1:22:36 AM",27710,1419.99,1816
"8/8/2024, 7:23:24 AM",27723,1405.79,1816
"8/9/2024, 1:26:13 AM",27723,1419.99,1816
"8/9/2024, 7:28:49 AM",27723,1405.79,1816
"8/9/2024, 1:33:48 PM",27723,1405.78,1816
"8/9/2024, 7:35:12 PM",27723,1377.81,1816
"8/10/2024, 1:36:01 AM",27723,1419.99,1816
"8/10/2024, 7:37:02 AM",44513,1377.81,1816
"8/10/2024, 1:38:14 PM",44513,1405.79,1816
"8/10/2024, 7:39:31 PM",44513,1391.73,1816
"8/11/2024, 1:40:23 AM",49017,1391.73,1816
"8/11/2024, 7:41:07 AM",49536,1391.73,1816
"8/11/2024, 1:41:47 PM",50530,1391.73,1816
"8/11/2024, 7:42:39 PM",50838,1377.81,1816
"8/12/2024, 1:43:31 AM",51595,1391.73,1816
"8/12/2024, 7:44:29 AM",51983,1405.79,1816
"8/12/2024, 1:45:25 PM",53075,1405.79,1816
"8/12/2024, 7:46:14 PM",53021,1377.81,1816
"8/13/2024, 1:47:06 AM",53755,1377.81,1816
"8/13/2024, 7:47:53 AM",14098,1391.73,1816
"8/13/2024, 11:48:40 AM",17701,1377.81,1816
"8/13/2024, 3:49:28 PM",19295,1377.81,1816
"8/13/2024, 7:50:26 PM",21136,1391.73,1816
"8/14/2024, 1:51:13 AM",23616,1391.73,1816
"8/14/2024, 7:52:12 AM",11697,1391.73,1816
"8/14/2024, 11:52:50 AM",8046,1377.81,1816
"8/14/2024, 3:53:42 PM",9423,1377.81,1816
"8/14/2024, 7:54:38 PM",11555,1405.79,1816
"8/15/2024, 3:56:21 AM",21072,1405.79,1816
"8/15/2024, 9:57:06 AM",23373,1405.79,1816
"8/15/2024, 3:57:42 PM",26166,1405.79,1816
"8/15/2024, 9:58:26 PM",28144,1405.79,1816
"8/16/2024, 3:59:16 AM",29575,1405.79,1816
"8/16/2024, 10:00:07 AM",32348,1405.79,1816
"8/16/2024, 4:00:47 PM",33770,1405.79,1816
"8/19/2024, 3:10:28 PM",47293,1405.79,1816
"8/19/2024, 9:25:13 PM",47550,1405.79,1816
"8/20/2024, 3:25:57 AM",48824,1405.79,1816
"8/20/2024, 9:48:33 AM",50269,1405.79,1816
"8/20/2024, 4:46:45 PM",50778,1405.79,1816
"8/22/2024, 5:49:22 AM",52878,1405.79,1816
"8/22/2024, 12:07:13 PM",56309,1405.79,1816
"8/22/2024, 6:22:06 PM",56337,1405.79,1816
"8/23/2024, 12:22:29 AM",56521,1405.79,1816
"8/23/2024, 6:23:29 AM",58457,1405.79,1816
"8/23/2024, 12:34:02 PM",58653,1405.79,1816
"8/23/2024, 6:53:00 PM",58970,1405.79,1816
"8/24/2024, 12:53:27 AM",58970,1391.59,1816
"8/24/2024, 6:54:23 AM",60541,1391.59,1816
"8/24/2024, 1:11:35 PM",60720,1391.59,1816
"8/24/2024, 7:33:53 PM",60655,1391.59,1816
"8/25/2024, 1:34:26 AM",61191,1391.59,1816
"8/25/2024, 7:35:09 AM",61892,1391.59,1816
"8/25/2024, 1:42:13 PM",61911,1391.59,1816
"8/25/2024, 7:49:55 PM",61592,1391.59,1816
"8/26/2024, 1:50:26 AM",62194,1391.59,1816
"8/26/2024, 7:51:13 AM",62275,1391.59,1816
"8/26/2024, 2:01:21 PM",11456,1391.59,1816
"8/26/2024, 6:19:41 PM",12655,1391.59,1816
"8/26/2024, 10:44:46 PM",14433,1391.59,1816
"8/27/2024, 2:45:10 AM",16352,1391.59,1816
"8/27/2024, 6:45:45 AM",23854,1391.59,1816
"8/27/2024, 1:05:21 PM",26252,1391.59,1816
"8/27/2024, 7:20:39 PM",26596,1391.59,1816
"8/28/2024, 1:21:23 AM",29546,1391.59,1816
"8/28/2024, 7:22:08 AM",31626,1391.59,1816
"8/28/2024, 1:34:39 PM",35251,1391.59,1816
"8/28/2024, 7:43:59 PM",36091,1391.59,1816
"8/29/2024, 1:44:10 AM",38972,1391.59,1816
"8/29/2024, 7:45:04 AM",40807,1391.59,1816
"8/29/2024, 1:51:40 PM",41798,1391.59,1816
"8/30/2024, 2:02:06 AM",44892,1391.59,1816
"8/30/2024, 8:02:44 AM",46543,1391.59,1816
"8/30/2024, 8:12:36 PM",48884,1391.59,1816
"8/31/2024, 2:13:22 AM",51090,1391.59,1816
"8/31/2024, 8:14:04 AM",52273,1391.59,1816
"8/31/2024, 2:15:14 PM",52938,1391.59,1816
"8/31/2024, 8:16:19 PM",53432,1391.59,1816
"9/1/2024, 2:17:06 AM",54761,1391.59,1816
"9/1/2024, 8:17:40 AM",12296,1391.59,1816
"9/1/2024, 12:18:45 PM",15376,1391.59,1816
"9/1/2024, 4:20:16 PM",17240,1391.59,1816
"9/1/2024, 8:21:34 PM",18363,1391.59,1816
"9/2/2024, 12:22:23 AM",20412,1391.59,1816
"9/2/2024, 6:23:08 AM",22542,1391.59,1816
"9/2/2024, 12:24:18 PM",25786,1391.59,1816
"9/2/2024, 6:30:28 PM",27136,1391.59,1816
"9/3/2024, 12:36:21 AM",28499,1391.59,1816
"9/3/2024, 6:37:05 AM",14201,1391.59,1816
"9/3/2024, 10:48:54 AM",17028,1391.59,1816
"9/3/2024, 3:13:58 PM",18797,1391.59,1816
"9/3/2024, 7:38:05 PM",19000,1391.59,1816
"9/4/2024, 12:30:08 AM",21724,1391.59,1816
"9/4/2024, 6:30:46 AM",10495,1391.59,1816
"9/4/2024, 10:32:34 AM",13013,1391.59,1816
"9/4/2024, 2:56:17 PM",14407,1391.59,1816
"9/4/2024, 7:23:55 PM",15057,1391.59,1816
"9/4/2024, 11:25:49 PM",17193,1391.59,1816
"9/5/2024, 3:26:26 AM",20037,1391.59,1816
"9/5/2024, 9:27:49 AM",10641,1419.99,1816
"9/5/2024, 6:27:49 PM",14579,1405.79,1816
"9/6/2024, 2:40:55 AM",19012,1419.99,1816
"9/6/2024, 6:41:26 AM",20871,1419.99,1816
"9/6/2024, 12:53:33 PM",24078,1419.99,1816
"9/6/2024, 6:55:02 PM",24323,1391.59,1816
"9/7/2024, 1:20:28 AM",26570,1391.59,1816
"9/7/2024, 7:21:06 AM",29310,1419.99,1816
"9/7/2024, 1:22:44 PM",10649,1419.99,1816
"9/7/2024, 5:23:27 PM",12090,1391.59,1816
"9/7/2024, 9:24:08 PM",13942,1391.59,1816
"9/8/2024, 1:32:12 AM",16234,1391.59,1816
"9/8/2024, 5:48:45 AM",17407,1391.59,1816
"9/8/2024, 9:49:25 AM",19962,1391.59,1816
"9/8/2024, 1:50:06 PM",21853,1391.59,1816
"9/8/2024, 7:58:45 PM",22328,1391.59,1816
"9/9/2024, 2:05:30 AM",24557,1391.59,1816
"9/9/2024, 8:06:06 AM",26610,1391.59,1816
"9/9/2024, 2:06:44 PM",11502,1391.59,1816
"9/9/2024, 6:07:31 PM",12957,1419.99,1816
"9/9/2024, 10:20:20 PM",15074,1419.99,1816
"9/10/2024, 2:31:41 AM",18237,1419.99,1816
"9/10/2024, 6:47:15 AM",22107,1419.99,1816
"9/10/2024, 12:48:07 PM",23731,1419.99,1816
"9/10/2024, 6:48:48 PM",24662,1419.99,1816
"9/11/2024, 12:56:27 AM",27235,1419.99,1816
"9/11/2024, 7:06:12 AM",29779,1419.99,1816
"9/11/2024, 2:51:17 PM",31267,1419.99,1816
"9/11/2024, 9:03:44 PM",31352,1439.99,1816
"9/12/2024, 3:05:02 AM",33471,1439.99,1816
"9/12/2024, 9:35:01 AM",34586,1439.99,1816
"9/12/2024, 3:35:42 PM",35247,1439.99,1816
"9/12/2024, 10:03:54 PM",36645,1439.99,1816
"9/13/2024, 4:05:12 AM",38914,1439.99,1816
"9/13/2024, 10:07:22 AM",40032,1439.99,1816
"9/13/2024, 4:08:13 PM",40520,1439.99,1816
"9/13/2024, 10:22:21 PM",41311,1439.99,1816
"9/14/2024, 4:23:12 AM",41734,1439.99,1816
"9/14/2024, 10:28:42 AM",43596,1439.99,1816
"9/14/2024, 4:29:23 PM",43566,1439.99,1816
"9/14/2024, 10:34:54 PM",44137,1439.99,1816
"9/15/2024, 4:35:33 AM",45015,1439.99,1816
"9/15/2024, 10:38:04 AM",45783,1439.99,1816
"9/15/2024, 4:38:39 PM",45872,1439.99,1816
"9/15/2024, 10:41:31 PM",46009,1439.99,1816
"9/16/2024, 4:42:23 AM",46530,1439.99,1816
"9/16/2024, 10:43:20 AM",46879,1439.99,1816
"9/16/2024, 4:44:13 PM",47124,1439.99,1816
"9/16/2024, 10:54:58 PM",47571,1439.99,1816
"9/17/2024, 5:01:11 AM",48293,1425.59,1816
"9/17/2024, 11:11:27 AM",48883,1425.59,1816
"9/17/2024, 5:12:06 PM",48769,1425.59,1816
"9/17/2024, 11:40:02 PM",49443,1425.59,1816
"9/18/2024, 6:01:03 AM",50469,1425.59,1816
"9/18/2024, 12:01:27 PM",50758,1425.59,1816
"9/18/2024, 6:02:15 PM",50454,1425.59,1816
"9/19/2024, 12:03:04 AM",51368,1439.99,1816
"9/19/2024, 6:05:18 AM",14487,1425.59,1816
"9/19/2024, 10:06:51 AM",17515,1425.59,1816
"9/19/2024, 2:07:23 PM",18570,1425.59,1816
"9/19/2024, 6:08:07 PM",19803,1425.59,1816
"9/19/2024, 10:09:58 PM",21104,1439.99,1816
"9/20/2024, 4:10:37 AM",24742,,1816
"9/20/2024, 10:11:49 AM",27885,,1816
"9/20/2024, 4:12:25 PM",28954,,1816
"9/20/2024, 10:13:51 PM",30759,,1816
"9/21/2024, 4:14:44 AM",33218,,1816
"9/21/2024, 10:15:35 AM",34494,,1816
"9/21/2024, 4:16:09 PM",35127,,1816
"9/21/2024, 10:16:56 PM",36266,,1816
"9/22/2024, 4:17:45 AM",37584,,1816
"9/22/2024, 10:18:46 AM",38501,,1816
"9/22/2024, 4:19:28 PM",39933,,1816
"9/22/2024, 10:20:25 PM",40837,,1816
"9/23/2024, 4:21:18 AM",42004,,1816
"9/23/2024, 10:22:17 AM",42867,,1816
"9/23/2024, 4:23:05 PM",43791,,1816
"9/23/2024, 10:24:36 PM",44879,,1816
"9/24/2024, 4:25:35 AM",46404,,1816
"9/24/2024, 10:26:46 AM",47394,,1816
"9/24/2024, 4:27:23 PM",47765,,1816
"9/24/2024, 10:28:45 PM",47982,,1816
"9/25/2024, 4:29:31 AM",50108,,1816
"9/25/2024, 10:30:24 AM",50951,,1816
"9/25/2024, 4:31:03 PM",51121,,1816
"9/25/2024, 10:32:00 PM",51232,,1816
"9/26/2024, 4:32:42 AM",52067,,1816
"9/26/2024, 10:39:49 AM",53615,,1816
"9/26/2024, 4:40:27 PM",53852,,1816
"9/26/2024, 10:42:49 PM",53995,,1816
"9/27/2024, 4:44:25 AM",54841,1489.99,1816
"9/27/2024, 10:45:20 AM",55714,1629.99,1816
"9/27/2024, 4:46:04 PM",56000,1629.99,1816
"9/27/2024, 10:46:50 PM",56608,1629.99,1816
"9/28/2024, 4:47:41 AM",56925,,1816
"9/28/2024, 10:48:43 AM",57886,,1816
"9/28/2024, 4:49:25 PM",57924,1589.99,1816
"9/28/2024, 10:50:20 PM",58328,1589.99,1816
"9/29/2024, 4:51:05 AM",58767,1589.99,1816
"9/29/2024, 10:52:21 AM",58988,1589.99,1816
"9/29/2024, 4:53:05 PM",58853,1589.99,1816
"9/29/2024, 10:53:52 PM",58734,1589.99,1816
"9/30/2024, 4:54:46 AM",59408,1589.99,1816
"9/30/2024, 10:56:21 AM",59792,1589.99,1816
"9/30/2024, 4:57:13 PM",59704,1589.99,1816
"9/30/2024, 11:26:58 PM",59782,,1816
"10/1/2024, 5:52:12 AM",59947,,1816
"10/1/2024, 12:03:46 PM",61122,,1816
"10/1/2024, 6:04:24 PM",60941,,1816
"10/2/2024, 12:06:50 AM",61423,,1816
"10/2/2024, 12:10:35 PM",62386,,1816
"10/2/2024, 6:11:21 PM",62315,,1816
"10/3/2024, 12:12:40 AM",62711,,1816
"10/3/2024, 6:18:01 AM",63287,,1816
"10/3/2024, 12:35:07 PM",63624,,1816
"10/3/2024, 6:35:37 PM",63591,,1816
"10/4/2024, 12:37:03 AM",64297,,1816
"10/4/2024, 6:37:38 AM",64746,,1816
"10/4/2024, 12:38:28 PM",64932,,1816
"10/4/2024, 6:39:05 PM",64789,,1816
"10/5/2024, 12:39:48 AM",65538,,1816
"10/5/2024, 6:40:30 AM",66140,,1816
"10/5/2024, 12:41:19 PM",66245,,1816
"10/5/2024, 6:42:05 PM",66101,,1816
"10/6/2024, 12:42:51 AM",66543,,1816
"10/6/2024, 6:43:36 AM",66797,,1816
"10/6/2024, 12:44:22 PM",67246,,1816
"10/6/2024, 6:45:07 PM",67076,,1816
"10/7/2024, 12:45:48 AM",67365,,1816
"10/7/2024, 6:46:39 AM",67640,,1816
"10/7/2024, 12:47:22 PM",68000,,1816
"10/7/2024, 6:48:07 PM",67699,,1816
"10/8/2024, 12:49:03 AM",68246,,1816
"10/8/2024, 6:49:35 AM",68770,,1816
"10/8/2024, 12:50:21 PM",68968,,1816
"10/8/2024, 6:51:05 PM",68880,1543.99,1816
"10/9/2024, 12:51:59 AM",69694,,1816
"10/9/2024, 6:52:34 AM",16126,,1816
"10/9/2024, 10:53:21 AM",19510,,1816
"10/9/2024, 2:54:05 PM",21204,,1816
"10/9/2024, 8:54:37 PM",24167,,1816
"10/10/2024, 2:55:23 AM",26972,,1816
"10/10/2024, 8:56:08 AM",31222,,1816
"10/10/2024, 2:56:53 PM",32791,,1816
"10/10/2024, 8:58:58 PM",34840,,1816
"10/11/2024, 3:13:09 AM",36793,,1816
"10/11/2024, 9:13:42 AM",38303,,1816
"10/11/2024, 3:14:22 PM",39404,,1816
"10/11/2024, 9:15:07 PM",39780,,1816
"10/12/2024, 3:15:55 AM",42532,,1816
"10/12/2024, 9:16:32 AM",43134,,1816
"10/12/2024, 3:17:12 PM",44852,,1816
"10/12/2024, 9:18:04 PM",45916,,1816
"10/13/2024, 3:19:07 AM",46804,,1816
"10/13/2024, 9:19:46 AM",47985,,1816
"10/13/2024, 3:20:26 PM",49395,,1816
"10/13/2024, 9:21:18 PM",50486,,1816
"10/14/2024, 3:22:10 AM",51603,,1816
"10/14/2024, 9:22:43 AM",52908,,1816
"10/14/2024, 3:23:18 PM",53676,,1816
"10/14/2024, 9:24:04 PM",54289,,1816
"10/15/2024, 3:25:21 AM",55840,,1816
"10/15/2024, 9:26:05 AM",56903,,1816
"10/15/2024, 3:26:26 PM",57231,,1816
"10/15/2024, 9:27:20 PM",57542,1579,1816
"10/16/2024, 3:29:19 AM",59201,1579,1816
"10/16/2024, 9:30:06 AM",60124,1579,1816
"10/16/2024, 3:30:25 PM",60451,1579,1816
"10/16/2024, 9:31:13 PM",60819,1579,1816
"10/17/2024, 3:32:27 AM",62100,1579,1816
"10/17/2024, 9:33:21 AM",62198,1579,1816
"10/17/2024, 3:34:05 PM",63057,1579,1816
"10/17/2024, 9:34:40 PM",63299,1579,1816
"10/18/2024, 3:35:28 AM",64196,1579,1816
"10/18/2024, 9:36:20 AM",64575,1579,1816
"10/18/2024, 3:37:06 PM",64913,1579,1816
"10/18/2024, 9:37:36 PM",65001,1579,1816
"10/19/2024, 3:38:27 AM",66218,1579,1816
"10/19/2024, 9:39:13 AM",66632,1579,1816
"10/19/2024, 3:40:05 PM",66677,1579,1816
"10/19/2024, 9:40:39 PM",66986,1579,1816
"10/20/2024, 3:41:30 AM",67438,1579,1816
"10/20/2024, 9:42:13 AM",67681,1579,1816
"10/20/2024, 3:43:03 PM",67949,1579,1816
"10/20/2024, 9:43:34 PM",67842,1579,1816
"10/21/2024, 3:44:26 AM",68207,1579,1816
"10/21/2024, 9:45:20 AM",68910,1579,1816
"10/21/2024, 3:46:04 PM",68992,1579,1816
"10/21/2024, 9:46:44 PM",69131,1579,1816
